person_age,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_log
28,RENT,4.0,PERSONAL,A,5000,7.9,1,0.15,N,5,10.434145214930487
27,RENT,9.0,PERSONAL,A,5000,8.49,0,0.13,N,8,10.596659732783579
27,RENT,1.0,MEDICAL,B,5000,11.99,0,0.13,N,9,10.596659732783579
27,RENT,3.0,EDUCATION,A,5000,7.29,0,0.13,N,5,10.596659732783579
35,RENT,7.0,EDUCATION,D,5000,16.32,1,0.15,N,6,10.434145214930487
28,RENT,1.0,VENTURE,C,5000,14.26,1,0.15,Y,9,10.434145214930487
34,RENT,2.0,VENTURE,B,5000,12.53,0,0.13,N,10,10.596659732783579
35,RENT,0.0,DEBTCONSOLIDATION,E,5000,15.45,1,0.15,Y,6,10.434145214930487
31,RENT,0.0,VENTURE,B,5000,9.45,0,0.13,N,10,10.596659732783579
34,OWN,7.0,EDUCATION,D,7675,13.87,0,0.18,N,8,10.668839108844997
27,RENT,3.0,MEDICAL,B,5000,10.25,1,0.15,N,10,10.4353209594591
27,RENT,6.0,MEDICAL,C,5000,13.49,0,0.12,N,8,10.615284735591118
35,RENT,5.0,VENTURE,A,5000,6.54,0,0.12,N,5,10.616461869895815
27,RENT,3.0,MEDICAL,E,5000,16.7,1,0.14,Y,9,10.460270761075149
28,RENT,0.0,HOMEIMPROVEMENT,A,5000,8.9,1,0.14,N,9,10.463131911491967
29,RENT,3.0,PERSONAL,B,5000,11.49,0,0.12,N,9,10.62135173563291
31,RENT,5.0,MEDICAL,D,5000,15.28,0,0.12,N,10,10.621449289470512
34,RENT,0.0,PERSONAL,B,5000,10.65,0,0.12,N,6,10.635879484421974
28,RENT,4.0,MEDICAL,A,5000,5.42,0,0.12,N,5,10.645448706505872
29,RENT,3.0,MEDICAL,D,5000,15.99,0,0.12,Y,6,10.645448706505872
35,RENT,6.0,MEDICAL,A,5000,6.99,0,0.12,N,10,10.645448706505872
34,RENT,17.0,VENTURE,B,5000,10.99,0,0.12,N,5,10.645448706505872
27,RENT,1.0,PERSONAL,B,5000,10.99,0,0.12,N,10,10.645448706505872
28,MORTGAGE,6.0,VENTURE,A,15000,6.03,0,0.35,N,5,10.668978650219241
27,RENT,7.0,MEDICAL,B,5000,11.11,0,0.12,N,9,10.645448706505872
27,RENT,7.0,DEBTCONSOLIDATION,A,5000,5.42,0,0.12,N,5,10.645448706505872
31,RENT,3.0,MEDICAL,B,5000,11.86,0,0.12,N,9,10.645448706505872
30,RENT,2.0,MEDICAL,B,5000,10.99,0,0.12,N,7,10.645448706505872
28,MORTGAGE,11.0,PERSONAL,C,5000,12.99,0,0.12,Y,5,10.668978650219241
29,RENT,1.0,PERSONAL,A,5000,10.99,0,0.12,N,6,10.645448706505872
32,RENT,4.0,DEBTCONSOLIDATION,B,5000,10.08,0,0.12,N,9,10.645448706505872
28,RENT,3.0,MEDICAL,B,5000,10.36,0,0.12,N,5,10.645829577276265
27,RENT,3.0,VENTURE,B,5000,11.49,0,0.12,N,10,10.647161483764041
31,RENT,4.0,DEBTCONSOLIDATION,B,5000,10.36,0,0.12,N,9,10.647826772357497
32,RENT,2.0,HOMEIMPROVEMENT,A,5000,6.91,1,0.14,N,5,10.505094936455558
27,MORTGAGE,11.0,VENTURE,A,17500,7.29,0,0.41,N,7,10.668978650219241
27,RENT,1.0,MEDICAL,C,5000,13.61,0,0.12,N,6,10.668885624799978
28,RENT,12.0,MEDICAL,B,5000,11.71,0,0.12,N,9,10.668978650219241
31,RENT,1.0,MEDICAL,B,5000,9.99,0,0.12,N,10,10.668978650219241
30,RENT,0.0,VENTURE,B,5000,9.62,0,0.12,N,9,10.668978650219241
28,MORTGAGE,4.0,MEDICAL,A,13800,6.91,0,0.32,N,6,10.668978650219241
33,MORTGAGE,4.0,HOMEIMPROVEMENT,C,10000,13.35,0,0.23,Y,10,10.668978650219241
28,RENT,7.0,PERSONAL,C,5000,13.49,1,0.13,N,6,10.545367754151743
28,RENT,7.0,DEBTCONSOLIDATION,A,5000,5.42,0,0.11,N,7,10.691967639914864
35,RENT,6.0,EDUCATION,A,5000,6.92,0,0.11,N,7,10.712393499078143
27,OWN,11.0,EDUCATION,A,15000,7.51,0,0.35,N,5,10.668978650219241
35,RENT,8.0,MEDICAL,B,5000,9.99,1,0.13,N,6,10.571342565808699
28,RENT,6.0,DEBTCONSOLIDATION,A,5000,5.99,1,0.13,N,7,10.571342565808699
28,MORTGAGE,12.0,HOMEIMPROVEMENT,C,12000,13.48,0,0.28,N,6,10.668978650219241
34,MORTGAGE,9.0,DEBTCONSOLIDATION,A,11000,7.88,0,0.26,N,10,10.668978650219241
32,MORTGAGE,6.0,VENTURE,A,12000,7.88,0,0.28,N,7,10.668978650219241
31,RENT,2.0,VENTURE,C,5000,13.35,0,0.11,N,8,10.714439990727769
32,RENT,5.0,MEDICAL,D,5000,14.09,1,0.13,N,10,10.571342565808699
32,RENT,1.0,DEBTCONSOLIDATION,B,5000,10.36,0,0.11,N,5,10.714439990727769
32,RENT,1.0,PERSONAL,A,5000,7.88,0,0.11,N,10,10.714439990727769
28,RENT,2.0,PERSONAL,C,5000,12.73,0,0.11,N,7,10.714439990727769
28,MORTGAGE,12.0,HOMEIMPROVEMENT,A,8000,9.32,0,0.19,N,10,10.668978650219241
33,RENT,3.0,PERSONAL,D,5000,15.99,0,0.11,N,6,10.722407984014007
27,RENT,2.0,EDUCATION,B,5000,11.71,0,0.11,N,5,10.725489582719506
29,MORTGAGE,13.0,MEDICAL,A,10000,8.0,0,0.23,N,9,10.668978650219241
28,MORTGAGE,3.0,HOMEIMPROVEMENT,C,6000,12.53,1,0.16,N,9,10.518700218288165
30,RENT,4.0,MEDICAL,B,5000,10.99,0,0.11,N,9,10.737374458155468
31,MORTGAGE,0.0,VENTURE,A,3000,8.9,0,0.07,N,6,10.673618922112436
29,RENT,2.0,PERSONAL,B,5000,10.62,0,0.11,N,7,10.757924157061597
31,RENT,1.0,EDUCATION,D,5000,16.07,1,0.12,N,9,10.62135173563291
30,MORTGAGE,5.0,HOMEIMPROVEMENT,C,4200,13.49,0,0.1,Y,7,10.673618922112436
27,OWN,2.0,VENTURE,B,5000,12.69,0,0.12,N,8,10.673618922112436
34,RENT,7.0,EDUCATION,C,5000,12.73,0,0.11,N,6,10.757924157061597
33,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000,7.51,0,0.12,N,8,10.673618922112436
30,RENT,0.0,HOMEIMPROVEMENT,E,5000,16.0,1,0.12,N,6,10.645401087458245
27,RENT,3.0,DEBTCONSOLIDATION,B,5000,11.71,0,0.1,N,7,10.778977123006351
32,MORTGAGE,7.0,HOMEIMPROVEMENT,A,15000,7.91,0,0.35,N,7,10.673618922112436
31,RENT,2.0,EDUCATION,A,5000,8.49,1,0.12,N,10,10.645448706505872
29,OWN,13.0,PERSONAL,A,4625,5.42,0,0.11,N,6,10.673618922112436
30,OWN,6.0,HOMEIMPROVEMENT,B,2000,10.99,0,0.05,N,9,10.673618922112436
32,RENT,9.0,PERSONAL,A,5000,6.92,0,0.1,N,10,10.778977123006351
28,RENT,4.0,EDUCATION,A,5000,7.29,0,0.1,N,8,10.778977123006351
32,RENT,5.0,DEBTCONSOLIDATION,B,5000,11.49,0,0.1,N,8,10.778977123006351
29,RENT,0.0,HOMEIMPROVEMENT,D,5000,14.96,1,0.12,N,9,10.645448706505872
28,OWN,5.0,PERSONAL,B,12250,9.99,0,0.28,N,6,10.673618922112436
27,RENT,2.0,MEDICAL,B,5000,11.58,0,0.1,N,5,10.778977123006351
30,MORTGAGE,14.0,PERSONAL,B,5000,11.36,0,0.12,N,9,10.673618922112436
32,RENT,8.0,DEBTCONSOLIDATION,C,5000,11.97,0,0.1,Y,10,10.778977123006351
29,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.98,0,0.1,Y,5,10.789422164395384
28,RENT,4.0,PERSONAL,B,5000,12.42,0,0.1,N,7,10.797123593845477
28,MORTGAGE,4.0,PERSONAL,B,10000,11.12,0,0.23,N,9,10.676946635302741
30,MORTGAGE,6.0,MEDICAL,D,12700,17.27,1,0.34,N,5,10.529452721013085
27,MORTGAGE,3.0,EDUCATION,B,10800,10.99,0,0.25,N,6,10.680424258825756
28,MORTGAGE,12.0,EDUCATION,B,4000,12.69,0,0.09,N,8,10.680539205318292
28,RENT,0.0,HOMEIMPROVEMENT,C,5000,12.99,1,0.11,Y,5,10.691967639914864
30,MORTGAGE,5.0,EDUCATION,C,11250,13.61,0,0.26,Y,9,10.680539205318292
27,MORTGAGE,0.0,MEDICAL,B,1200,10.99,0,0.03,N,5,10.680539205318292
34,RENT,7.0,VENTURE,A,9000,7.74,0,0.16,N,6,10.915106645867503
27,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7000,10.65,0,0.16,N,10,10.684668503929622
33,RENT,0.0,MEDICAL,A,9000,8.49,0,0.16,N,5,10.91637854079876
29,OWN,0.0,DEBTCONSOLIDATION,D,10000,14.46,0,0.23,N,8,10.684668503929622
27,RENT,3.0,VENTURE,C,9000,13.11,0,0.16,N,5,10.951823573329502
29,OWN,13.0,HOMEIMPROVEMENT,A,4800,7.05,0,0.11,N,7,10.687411927154141
27,RENT,2.0,DEBTCONSOLIDATION,C,9000,11.97,0,0.16,Y,9,10.959557617938563
27,MORTGAGE,2.0,PERSONAL,B,14000,10.38,0,0.32,N,10,10.689692377847104
27,RENT,11.0,MEDICAL,D,9000,15.58,1,0.17,Y,7,10.88410428296653
29,MORTGAGE,3.0,VENTURE,A,7000,10.99,0,0.16,N,8,10.691012660306134
29,RENT,13.0,HOMEIMPROVEMENT,A,9000,5.42,0,0.15,N,9,10.994084470441106
33,RENT,3.0,PERSONAL,A,9000,8.49,0,0.15,N,5,11.002116507732017
31,RENT,3.0,MEDICAL,C,9000,13.06,0,0.15,N,7,11.002116507732017
33,MORTGAGE,17.0,VENTURE,A,16000,7.9,0,0.36,N,10,10.691967639914864
35,RENT,1.0,MEDICAL,D,9000,14.46,1,0.17,N,9,10.896757843893464
29,RENT,7.0,EDUCATION,C,9000,13.61,0,0.15,N,9,11.002116507732017
28,MORTGAGE,12.0,MEDICAL,B,8000,10.59,0,0.18,N,6,10.691967639914864
31,RENT,3.0,HOMEIMPROVEMENT,D,9000,12.49,1,0.17,N,7,10.896757843893464
28,RENT,1.0,HOMEIMPROVEMENT,B,9000,10.99,1,0.16,N,8,10.91490662950186
30,RENT,1.0,PERSONAL,B,9000,11.49,0,0.15,N,5,11.0186455364637
29,RENT,13.0,EDUCATION,C,9000,10.99,0,0.15,N,9,11.034905792929415
32,RENT,1.0,MEDICAL,D,9000,15.05,1,0.16,Y,6,10.933124826700707
32,MORTGAGE,8.0,MEDICAL,A,3600,6.99,0,0.08,N,8,10.691967639914864
31,RENT,3.0,EDUCATION,D,9000,14.46,1,0.16,Y,5,10.93319625144584
30,MORTGAGE,5.0,EDUCATION,E,10000,17.99,1,0.26,N,6,10.545367754151743
29,MORTGAGE,3.0,EDUCATION,B,5500,10.99,0,0.13,N,7,10.691967639914864
31,RENT,2.0,DEBTCONSOLIDATION,B,9000,12.53,0,0.14,N,8,11.038142432551167
29,RENT,6.0,VENTURE,C,9000,13.49,0,0.14,N,6,11.04344969638154
31,RENT,15.0,HOMEIMPROVEMENT,D,9000,15.33,0,0.14,N,10,11.048347092369557
30,RENT,3.0,EDUCATION,B,9000,12.42,0,0.14,N,5,11.082157933374816
34,OWN,2.0,VENTURE,C,10000,13.43,0,0.23,N,6,10.691967639914864
28,MORTGAGE,5.0,DEBTCONSOLIDATION,C,7000,13.06,0,0.16,N,9,10.691967639914864
30,MORTGAGE,1.0,EDUCATION,A,6800,6.91,0,0.15,N,7,10.691967639914864
28,RENT,11.0,DEBTCONSOLIDATION,C,9000,13.99,0,0.14,N,7,11.097425172408931
27,OWN,4.0,PERSONAL,C,2000,13.35,0,0.05,N,5,10.691967639914864
30,RENT,0.0,DEBTCONSOLIDATION,C,9000,12.87,0,0.13,N,8,11.113834995610263
32,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15600,6.17,0,0.35,N,5,10.691967639914864
29,MORTGAGE,13.0,MEDICAL,A,24000,6.91,0,0.55,N,8,10.691967639914864
33,RENT,2.0,HOMEIMPROVEMENT,B,9000,11.58,0,0.13,N,5,11.156207662970246
31,RENT,0.0,VENTURE,B,9000,10.0,0,0.13,N,5,11.156264806643742
33,MORTGAGE,5.0,PERSONAL,B,5500,10.99,0,0.13,N,9,10.691967639914864
29,RENT,3.0,DEBTCONSOLIDATION,D,9000,10.99,1,0.14,Y,6,11.06665398721974
28,OWN,10.0,PERSONAL,D,7500,14.84,0,0.17,Y,8,10.691967639914864
27,RENT,3.0,VENTURE,A,9000,7.88,0,0.13,N,8,11.158775901002087
27,MORTGAGE,3.0,EDUCATION,C,5700,13.23,0,0.13,Y,9,10.691967639914864
35,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6500,7.51,0,0.15,N,7,10.691967639914864
33,RENT,9.0,PERSONAL,B,9000,11.14,0,0.13,N,5,11.184435286790631
27,MORTGAGE,3.0,EDUCATION,C,6400,13.85,0,0.15,Y,7,10.691967639914864
27,RENT,0.0,PERSONAL,D,9000,16.77,1,0.13,Y,6,11.141876276228
27,MORTGAGE,0.0,MEDICAL,C,14000,14.26,1,0.37,Y,9,10.545367754151743
28,RENT,4.0,DEBTCONSOLIDATION,B,9000,12.21,0,0.12,N,8,11.225256725762893
29,RENT,2.0,HOMEIMPROVEMENT,B,9000,12.42,0,0.12,N,6,11.261909563554315
30,MORTGAGE,14.0,HOMEIMPROVEMENT,A,11000,8.0,0,0.25,N,5,10.691967639914864
27,RENT,11.0,EDUCATION,D,9000,15.31,0,0.11,Y,5,11.329014645967838
27,MORTGAGE,2.0,MEDICAL,A,7500,8.0,0,0.17,N,8,10.691967639914864
34,RENT,3.0,PERSONAL,A,9000,5.79,0,0.11,N,10,11.338583982516495
31,OWN,6.0,HOMEIMPROVEMENT,D,17350,13.55,0,0.39,Y,7,10.691967639914864
28,RENT,3.0,MEDICAL,D,9000,16.29,1,0.11,Y,9,11.108349961046898
28,RENT,4.0,DEBTCONSOLIDATION,B,9000,10.99,0,0.11,N,7,11.348062614163295
27,MORTGAGE,0.0,DEBTCONSOLIDATION,D,12000,16.77,1,0.32,N,6,10.54547300900014
33,MORTGAGE,4.0,EDUCATION,A,9275,7.29,0,0.21,N,7,10.692058542807912
27,MORTGAGE,2.0,MEDICAL,A,10000,6.92,0,0.23,N,9,10.692058542807912
28,MORTGAGE,5.0,MEDICAL,C,6000,13.06,0,0.14,Y,10,10.692058542807912
27,RENT,6.0,HOMEIMPROVEMENT,B,9000,10.36,0,0.11,N,5,11.350418300109132
27,RENT,5.0,EDUCATION,A,9000,9.63,1,0.12,N,7,11.198283210935664
33,RENT,3.0,VENTURE,D,9000,14.54,0,0.1,N,9,11.385103457032141
27,RENT,11.0,DEBTCONSOLIDATION,A,9000,6.91,0,0.1,N,10,11.385103457032141
33,MORTGAGE,2.0,EDUCATION,A,5000,10.99,0,0.11,N,8,10.695053711936849
30,RENT,11.0,MEDICAL,D,9000,16.0,1,0.12,Y,5,11.077501024419007
27,RENT,2.0,DEBTCONSOLIDATION,C,9000,13.49,0,0.1,N,7,11.407576060361786
31,RENT,6.0,PERSONAL,A,9000,5.42,0,0.1,N,9,11.407576060361786
27,MORTGAGE,11.0,MEDICAL,C,11500,15.27,0,0.26,Y,10,10.69650269224425
28,MORTGAGE,12.0,HOMEIMPROVEMENT,A,4325,7.49,0,0.1,N,5,10.698762529141884
27,MORTGAGE,2.0,PERSONAL,B,6000,10.99,1,0.16,N,10,10.55323128448846
27,RENT,9.0,DEBTCONSOLIDATION,A,9000,10.99,0,0.08,N,7,11.63018391861308
33,RENT,0.0,MEDICAL,C,9000,14.65,1,0.09,Y,7,11.379976759693314
29,MORTGAGE,4.0,PERSONAL,A,5000,10.99,0,0.11,N,7,10.70101727068921
32,MORTGAGE,5.0,HOMEIMPROVEMENT,D,6500,14.84,0,0.15,Y,7,10.70101727068921
27,RENT,9.0,HOMEIMPROVEMENT,A,9000,7.05,0,0.07,N,6,11.775297421715827
29,MORTGAGE,13.0,HOMEIMPROVEMENT,B,21000,10.99,0,0.47,N,8,10.70101727068921
28,MORTGAGE,8.0,EDUCATION,C,6000,12.72,0,0.13,Y,7,10.70207524555407
30,MORTGAGE,2.0,VENTURE,C,21250,13.48,0,0.48,Y,6,10.702120240942051
34,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9600,7.49,0,0.22,N,8,10.702367679393
32,OWN,3.0,EDUCATION,A,15000,7.51,0,0.34,N,5,10.703266939811954
32,MORTGAGE,16.0,VENTURE,A,6000,8.9,0,0.13,N,9,10.703266939811954
32,RENT,2.0,MEDICAL,B,8900,10.99,0,0.18,N,7,10.809748150372926
30,RENT,0.0,MEDICAL,A,8900,6.17,0,0.11,N,10,11.289794413577894
31,RENT,3.0,VENTURE,B,8900,10.0,0,0.08,N,5,11.664796405307863
28,MORTGAGE,2.0,PERSONAL,A,10000,8.59,0,0.22,N,6,10.703266939811954
28,MORTGAGE,4.0,VENTURE,A,6000,8.0,0,0.13,N,9,10.703266939811954
33,OWN,6.0,EDUCATION,B,20000,10.99,0,0.45,N,6,10.703266939811954
28,MORTGAGE,5.0,VENTURE,B,20000,9.45,0,0.45,N,10,10.703266939811954
28,RENT,8.0,VENTURE,B,8875,10.65,1,0.37,N,9,10.085850775128717
27,OWN,10.0,MEDICAL,B,10825,10.99,0,0.24,N,8,10.706183963825353
27,RENT,0.0,PERSONAL,C,8875,14.65,0,0.27,N,8,10.404293143019792
34,RENT,3.0,MEDICAL,A,8875,7.66,0,0.27,N,7,10.404293143019792
30,RENT,3.0,PERSONAL,D,8875,16.89,0,0.23,N,5,10.545367754151743
28,RENT,0.0,HOMEIMPROVEMENT,B,8825,11.49,0,0.18,N,7,10.819798284210286
29,RENT,0.0,DEBTCONSOLIDATION,B,8800,10.0,1,0.31,N,10,10.244058520726302
28,OWN,8.0,EDUCATION,A,3600,7.88,0,0.08,N,6,10.712081708954909
27,RENT,3.0,DEBTCONSOLIDATION,B,8800,11.71,0,0.21,N,5,10.645448706505872
28,MORTGAGE,5.0,VENTURE,C,1000,13.06,0,0.02,Y,8,10.712838744972538
28,RENT,3.0,MEDICAL,B,8800,12.42,0,0.21,N,10,10.645448706505872
31,RENT,10.0,VENTURE,C,8800,12.84,0,0.19,Y,10,10.73633145595318
35,RENT,4.0,PERSONAL,C,8800,14.27,0,0.19,N,7,10.736418414365376
29,MORTGAGE,13.0,MEDICAL,C,5000,14.72,0,0.11,Y,8,10.714239975170337
29,RENT,14.0,EDUCATION,D,8800,14.42,0,0.19,N,7,10.742832443158637
29,RENT,1.0,MEDICAL,A,8800,8.49,0,0.18,N,9,10.778977123006351
31,RENT,5.0,MEDICAL,A,8800,6.17,0,0.18,N,9,10.819798284210286
27,RENT,2.0,HOMEIMPROVEMENT,B,8800,11.36,0,0.15,N,10,11.002116507732017
27,RENT,8.0,EDUCATION,A,8800,6.03,0,0.14,N,9,11.082157933374816
30,RENT,3.0,DEBTCONSOLIDATION,B,8800,10.0,0,0.14,N,8,11.082157933374816
29,RENT,1.0,DEBTCONSOLIDATION,B,8800,10.71,0,0.13,N,10,11.089820688682373
28,RENT,1.0,VENTURE,A,8800,7.88,0,0.09,N,7,11.442513730229855
31,RENT,3.0,EDUCATION,B,8800,10.0,0,0.09,N,8,11.51293546492023
27,RENT,1.0,VENTURE,D,5000,16.89,1,0.11,Y,10,10.691967639914864
32,MORTGAGE,4.0,PERSONAL,B,7200,12.69,0,0.16,N,9,10.714439990727769
29,RENT,11.0,EDUCATION,B,5000,10.37,0,0.1,N,5,10.819798284210286
31,RENT,0.0,MEDICAL,A,5000,6.91,0,0.1,N,7,10.819798284210286
35,OWN,6.0,VENTURE,D,10000,16.77,0,0.22,N,5,10.714439990727769
27,RENT,7.0,DEBTCONSOLIDATION,C,5000,13.61,0,0.1,Y,8,10.819798284210286
30,RENT,5.0,MEDICAL,B,5000,11.14,0,0.1,N,8,10.819798284210286
32,RENT,4.0,PERSONAL,G,5000,20.17,1,0.11,N,10,10.691967639914864
27,RENT,5.0,HOMEIMPROVEMENT,E,5000,16.35,1,0.11,Y,6,10.691967639914864
31,MORTGAGE,6.0,DEBTCONSOLIDATION,D,4000,16.77,1,0.1,Y,9,10.571342565808699
35,RENT,3.0,PERSONAL,E,5000,16.95,1,0.11,Y,9,10.691967639914864
31,MORTGAGE,12.0,DEBTCONSOLIDATION,C,12250,14.27,0,0.27,Y,10,10.714439990727769
32,RENT,2.0,DEBTCONSOLIDATION,F,5000,18.25,1,0.11,N,5,10.692058542807912
27,RENT,0.0,PERSONAL,C,5000,13.79,1,0.11,N,8,10.692058542807912
28,RENT,3.0,MEDICAL,B,5000,10.59,0,0.1,N,9,10.823312033358421
28,OWN,11.0,MEDICAL,C,10500,15.96,0,0.23,N,8,10.714439990727769
35,RENT,8.0,VENTURE,C,5000,13.57,0,0.1,Y,8,10.830381867194474
29,RENT,2.0,HOMEIMPROVEMENT,B,5000,9.88,0,0.1,N,8,10.83370091325064
35,RENT,5.0,EDUCATION,C,5000,12.98,0,0.1,Y,10,10.839600519357369
30,RENT,11.0,MEDICAL,C,5000,12.73,1,0.11,Y,8,10.714439990727769
29,RENT,1.0,DEBTCONSOLIDATION,A,5000,8.0,0,0.1,N,6,10.839600519357369
27,RENT,11.0,EDUCATION,D,5000,16.0,1,0.11,N,10,10.718874489469398
27,OWN,9.0,MEDICAL,A,12000,6.03,0,0.27,N,7,10.714439990727769
28,RENT,0.0,EDUCATION,B,5000,11.14,0,0.1,N,10,10.843514342086866
27,MORTGAGE,2.0,EDUCATION,A,3000,6.62,0,0.07,N,10,10.714439990727769
28,RENT,1.0,PERSONAL,C,5000,10.99,0,0.1,N,6,10.858941303591607
27,MORTGAGE,4.0,EDUCATION,B,10000,10.65,0,0.22,N,8,10.714439990727769
29,OWN,0.0,MEDICAL,D,10000,17.58,0,0.22,Y,6,10.714439990727769
28,MORTGAGE,0.0,VENTURE,B,3675,10.99,0,0.08,N,6,10.714439990727769
35,RENT,2.0,PERSONAL,C,8500,13.57,1,0.42,N,10,9.90353755128617
35,RENT,0.0,EDUCATION,D,8500,15.05,1,0.42,Y,10,9.90353755128617
29,RENT,6.0,DEBTCONSOLIDATION,D,8500,14.11,1,0.39,Y,7,9.998661359405723
27,RENT,0.0,VENTURE,A,8500,10.99,1,0.37,N,7,10.043292972227004
32,MORTGAGE,2.0,MEDICAL,C,8000,14.65,0,0.18,N,8,10.714439990727769
32,MORTGAGE,0.0,VENTURE,B,14000,12.69,0,0.31,N,9,10.714439990727769
33,RENT,4.0,DEBTCONSOLIDATION,C,8500,13.43,1,0.34,N,6,10.12667110305036
30,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7500,7.9,0,0.17,N,5,10.714439990727769
27,MORTGAGE,4.0,MEDICAL,A,5000,6.03,0,0.11,N,9,10.714439990727769
32,MORTGAGE,8.0,DEBTCONSOLIDATION,A,2100,6.99,0,0.05,N,10,10.714439990727769
28,MORTGAGE,12.0,HOMEIMPROVEMENT,A,8000,7.49,0,0.18,N,8,10.714439990727769
32,MORTGAGE,8.0,MEDICAL,A,9250,8.49,0,0.21,N,6,10.714439990727769
28,RENT,4.0,VENTURE,C,8500,15.96,1,0.31,Y,10,10.205479252168017
31,MORTGAGE,11.0,DEBTCONSOLIDATION,A,2200,7.49,1,0.06,N,6,10.571342565808699
35,RENT,14.0,MEDICAL,B,8500,11.58,0,0.3,N,6,10.239852640559992
27,MORTGAGE,11.0,HOMEIMPROVEMENT,E,5000,18.79,1,0.13,N,6,10.571342565808699
28,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,5.99,0,0.22,N,10,10.714439990727769
32,MORTGAGE,16.0,PERSONAL,A,6000,7.49,0,0.13,N,6,10.714439990727769
34,OWN,0.0,VENTURE,A,7000,5.42,0,0.16,N,5,10.714439990727769
28,RENT,2.0,MEDICAL,D,8500,16.07,1,0.27,N,10,10.367253014814716
31,MORTGAGE,16.0,VENTURE,B,6000,10.99,0,0.13,N,10,10.714439990727769
27,MORTGAGE,3.0,PERSONAL,A,4000,6.99,0,0.09,N,7,10.714439990727769
30,MORTGAGE,13.0,HOMEIMPROVEMENT,C,3000,13.99,1,0.08,Y,10,10.571342565808699
28,RENT,12.0,MEDICAL,C,8500,13.99,0,0.26,N,9,10.404293143019792
35,MORTGAGE,5.0,VENTURE,A,6000,6.99,0,0.13,N,9,10.714439990727769
27,RENT,4.0,PERSONAL,B,8500,10.0,0,0.23,N,10,10.526051311640611
27,RENT,5.0,EDUCATION,A,8500,6.99,0,0.22,N,10,10.545367754151743
29,OWN,13.0,VENTURE,B,15000,11.49,0,0.33,N,8,10.714439990727769
30,RENT,2.0,MEDICAL,C,8500,12.53,0,0.21,N,8,10.596659732783579
30,RENT,12.0,EDUCATION,C,8500,12.87,0,0.21,Y,7,10.610463671032514
32,MORTGAGE,12.0,EDUCATION,A,4800,7.49,0,0.11,N,7,10.714439990727769
27,RENT,4.0,DEBTCONSOLIDATION,B,8500,9.99,0,0.2,N,8,10.645448706505872
27,MORTGAGE,11.0,PERSONAL,B,3450,11.99,0,0.08,N,7,10.714439990727769
28,MORTGAGE,5.0,HOMEIMPROVEMENT,D,15000,15.99,0,0.33,Y,8,10.714439990727769
30,RENT,1.0,EDUCATION,B,8500,11.36,0,0.19,N,7,10.691967639914864
33,RENT,2.0,MEDICAL,B,8500,10.62,0,0.19,N,6,10.714439990727769
29,MORTGAGE,4.0,PERSONAL,D,15000,18.49,0,0.33,N,6,10.714439990727769
30,RENT,0.0,MEDICAL,B,8500,11.89,0,0.19,N,7,10.714439990727769
28,RENT,2.0,EDUCATION,A,8500,7.88,0,0.18,N,10,10.768506042432708
27,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5400,12.99,0,0.12,N,7,10.714439990727769
34,RENT,5.0,VENTURE,B,8500,9.45,0,0.17,N,6,10.819878279410617
28,RENT,2.0,MEDICAL,A,8500,5.79,0,0.16,N,9,10.87806606028079
32,RENT,16.0,HOMEIMPROVEMENT,A,8500,7.49,0,0.16,N,6,10.896757843893464
32,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4000,7.49,0,0.09,N,7,10.714439990727769
32,MORTGAGE,6.0,EDUCATION,A,6400,7.49,0,0.14,N,8,10.714439990727769
30,RENT,5.0,PERSONAL,A,8500,10.99,0,0.15,N,5,10.961295207644392
27,RENT,0.0,HOMEIMPROVEMENT,C,8500,13.49,0,0.15,Y,6,10.968215530759236
34,RENT,13.0,PERSONAL,B,8500,10.65,0,0.14,N,6,11.007982504362394
29,RENT,0.0,PERSONAL,D,8500,16.29,1,0.15,Y,8,10.915106645867503
28,MORTGAGE,0.0,EDUCATION,A,3600,10.99,0,0.08,N,8,10.714439990727769
28,RENT,2.0,MEDICAL,B,8500,10.99,0,0.11,N,5,11.23850177707664
32,RENT,10.0,HOMEIMPROVEMENT,B,8475,10.99,1,0.26,N,6,10.386654168308144
30,RENT,0.0,MEDICAL,A,8450,8.59,0,0.2,N,7,10.645448706505872
31,MORTGAGE,15.0,HOMEIMPROVEMENT,C,15000,13.06,0,0.33,Y,5,10.714439990727769
29,RENT,9.0,VENTURE,B,8400,11.48,0,0.3,N,6,10.239995502805316
34,RENT,2.0,VENTURE,C,5000,13.99,0,0.1,Y,8,10.859018228147887
30,MORTGAGE,4.0,DEBTCONSOLIDATION,B,4450,10.37,0,0.1,N,6,10.714439990727769
